item_id,restaurant_id,item_name,category,price
905,401,tough,Starters,128.24
906,494,build,Desserts,373.99
907,248,live,Beverages,366.52
908,475,election,Desserts,183.64
909,210,big,Starters,421.29
910,349,on,Starters,494.83
911,237,hundred,Desserts,185.73
912,462,police,Main Course,176.64
913,410,watch,Starters,77.72
914,390,about,Desserts,397.24
915,294,need,Main Course,222.64
916,500,summer,Desserts,117.18
917,105,office,Main Course,429.57
918,367,support,Desserts,442.3
919,316,particularly,Desserts,238.64
920,167,deep,Desserts,466.82
921,59,clearly,Starters,129.43
922,299,action,Starters,389.74
923,283,data,Main Course,76.48
924,341,she,Starters,159.64
925,414,science,Main Course,482.35
926,21,represent,Beverages,164.91
927,273,include,Main Course,358.81
928,36,whatever,Main Course,109.05
929,453,dream,Beverages,199.74
930,324,sell,Beverages,483.06
931,231,maintain,Desserts,406.39
932,163,beat,Beverages,196.7
933,485,blue,Beverages,394.41
934,347,anything,Beverages,254.35
935,182,source,Beverages,272.76
936,398,plant,Starters,244.29
937,463,truth,Main Course,156.68
938,306,probably,Beverages,228.12
939,283,everyone,Main Course,374.88
940,421,both,Desserts,161.56
941,489,never,Main Course,237.81
942,58,data,Desserts,415.87
943,162,now,Starters,182.74
944,137,wait,Beverages,103.22
945,49,quickly,Starters,207.12
946,294,whole,Beverages,238.76
947,494,group,Desserts,162.25
948,296,politics,Starters,74.59
949,354,a,Desserts,275.63
950,418,child,Main Course,351.47
951,354,land,Beverages,278.65
952,329,until,Starters,185.94
953,212,involve,Starters,182.66
954,20,hope,Desserts,467.7
955,268,market,Main Course,241.66
956,153,whole,Main Course,305.02
957,203,should,Beverages,292.36
958,399,responsibility,Desserts,221.13
959,18,many,Desserts,145.23
960,384,shoulder,Desserts,82.98
961,358,itself,Main Course,233.57
962,492,what,Desserts,346.76
963,134,win,Desserts,256.05
964,176,knowledge,Starters,412.47
965,287,Democrat,Beverages,229.65
966,39,feeling,Desserts,102.91
967,441,send,Main Course,53.78
968,310,certainly,Starters,59.08
969,202,guess,Desserts,214.03
970,338,gas,Starters,122.21
971,237,radio,Starters,304.99
972,485,hope,Main Course,210.24
973,244,impact,Beverages,412.29
974,348,foot,Beverages,459.52
975,352,budget,Main Course,170.06
976,16,might,Desserts,103.61
977,377,career,Beverages,372.72
978,440,hospital,Main Course,325.79
979,289,quite,Desserts,296.34
980,375,oil,Desserts,209.08
981,59,study,Starters,141.78
982,164,nearly,Beverages,250.92
983,135,environmental,Main Course,262.76
984,427,surface,Starters,188.67
985,125,skill,Main Course,320.07
986,61,rise,Main Course,437.29
987,453,middle,Starters,290.14
988,133,these,Main Course,232.34
989,92,scene,Desserts,189.06
990,116,reality,Main Course,94.31
991,320,case,Starters,349.98
992,83,move,Desserts,298.73
993,340,home,Main Course,148.56
994,119,daughter,Beverages,432.35
995,57,compare,Starters,436.36
996,367,well,Main Course,61.85
997,285,natural,Starters,485.58
998,200,teacher,Starters,498.43
999,209,catch,Main Course,93.18
1000,303,various,Desserts,153.77
1001,12,adult,Beverages,230.89
1002,257,gun,Beverages,445.21
1003,246,society,Starters,180.96
1004,29,them,Main Course,241.07
1005,309,drive,Beverages,317.07
1006,468,join,Beverages,385.46
1007,310,money,Desserts,120.7
1008,12,million,Main Course,76.36
1009,388,and,Starters,383.25
1010,476,watch,Beverages,225.96
1011,213,foot,Starters,105.75
1012,20,life,Desserts,450.46
1013,301,everything,Desserts,301.28
1014,140,to,Beverages,492.96
1015,486,positive,Desserts,341.76
1016,217,else,Starters,280.43
1017,411,moment,Beverages,346.9
1018,453,find,Beverages,219.52
1019,200,task,Main Course,258.75
1020,3,third,Desserts,486.78
1021,143,recognize,Desserts,325.68
1022,480,second,Beverages,194.71
1023,34,health,Desserts,114.09
1024,222,discuss,Starters,276.15
1025,285,dinner,Desserts,481.72
1026,90,three,Main Course,91.41
1027,418,concern,Desserts,77.91
1028,83,pull,Main Course,138.43
1029,150,just,Desserts,451.32
1030,362,despite,Beverages,74.49
1031,117,administration,Desserts,200.98
1032,37,effect,Starters,114.98
1033,429,support,Beverages,303.57
1034,80,commercial,Main Course,168.31
1035,468,each,Starters,344.59
1036,460,nature,Beverages,499.1
1037,364,letter,Desserts,72.84
1038,32,radio,Main Course,359.27
1039,348,yourself,Beverages,179.97
1040,102,maintain,Beverages,74.55
1041,336,political,Beverages,392.74
1042,413,Republican,Starters,458.8
1043,258,officer,Desserts,233.93
1044,112,impact,Desserts,461.15
1045,282,general,Main Course,378.79
1046,440,far,Main Course,260.5
1047,241,list,Beverages,375.95
1048,90,movement,Desserts,242.7
1049,335,government,Starters,84.4
1050,254,budget,Main Course,138.8
1051,485,then,Beverages,305.93
1052,377,during,Beverages,109.04
1053,253,security,Main Course,336.33
1054,17,generation,Desserts,132.41
1055,98,box,Starters,434.61
1056,237,generation,Main Course,270.16
1057,475,little,Beverages,247.36
1058,223,sure,Main Course,84.52
1059,413,stay,Starters,402.01
1060,293,fact,Desserts,82.66
1061,318,city,Main Course,284.26
1062,127,spring,Beverages,92.52
1063,282,into,Desserts,478.49
1064,382,scene,Main Course,407.3
1065,113,something,Desserts,271.16
1066,227,sense,Main Course,327.48
1067,199,red,Starters,417.97
1068,322,citizen,Main Course,241.11
1069,151,part,Desserts,432.42
1070,76,agreement,Desserts,409.5
1071,105,might,Beverages,311.56
1072,405,central,Beverages,209.4
1073,384,born,Starters,288.2
1074,254,account,Starters,237.37
1075,393,build,Main Course,103.13
1076,120,individual,Starters,397.06
1077,84,party,Starters,95.04
1078,153,long,Starters,114.07
1079,159,area,Desserts,272.98
1080,117,every,Starters,94.82
1081,209,color,Starters,143.36
1082,258,worker,Desserts,450.12
1083,319,change,Main Course,248.86
1084,219,cost,Main Course,466.89
1085,164,technology,Desserts,178.51
1086,70,positive,Desserts,285.32
1087,63,floor,Main Course,455.41
1088,283,behind,Starters,218.48
1089,342,ten,Desserts,285.77
1090,7,information,Beverages,387.01
1091,135,through,Starters,338.02
1092,381,reflect,Main Course,466.06
1093,292,agree,Main Course,416.34
1094,209,growth,Starters,417.89
1095,164,pay,Main Course,62.3
1096,201,fire,Beverages,199.2
1097,102,behavior,Starters,105.72
1098,346,wait,Beverages,481.03
1099,434,herself,Desserts,222.15
1100,161,nice,Starters,385.66
1101,347,at,Desserts,79.54
1102,277,raise,Main Course,485.18
1103,344,than,Starters,459.43
1104,407,media,Main Course,158.74
1105,334,letter,Main Course,443.33
1106,359,name,Main Course,142.03
1107,297,work,Main Course,166.4
1108,438,whether,Main Course,342.37
1109,82,some,Main Course,486.09
1110,150,leave,Starters,238.41
1111,8,vote,Starters,310.13
1112,451,beyond,Main Course,231.59
1113,155,television,Beverages,435.93
1114,497,start,Desserts,472.77
1115,181,unit,Main Course,305.43
1116,382,accept,Main Course,322.02
1117,134,law,Beverages,57.82
1118,223,most,Main Course,443.26
1119,370,wear,Main Course,313.62
1120,386,job,Desserts,77.98
1121,72,itself,Main Course,141.72
1122,46,analysis,Beverages,250.03
1123,27,treat,Desserts,490.6
1124,347,away,Desserts,335.61
1125,408,consider,Desserts,170.83
1126,302,yes,Desserts,136.89
1127,205,feeling,Beverages,274.84
1128,308,hard,Starters,481.42
1129,198,explain,Desserts,53.83
1130,471,receive,Beverages,62.1
1131,65,purpose,Beverages,169.4
1132,254,choice,Starters,81.99
1133,315,operation,Desserts,279.03
1134,66,million,Starters,298.64
1135,227,site,Starters,258.3
1136,183,visit,Beverages,179.61
1137,415,really,Beverages,321.17
1138,207,even,Desserts,119.33
1139,179,wrong,Starters,231.18
1140,116,central,Beverages,61.68
1141,251,partner,Beverages,124.67
1142,378,human,Desserts,350.41
1143,350,debate,Main Course,493.75
1144,388,there,Starters,104.3
1145,142,where,Beverages,399.3
1146,487,only,Main Course,421.49
1147,276,history,Main Course,464.58
1148,64,discuss,Starters,137.33
1149,120,million,Desserts,77.57
1150,68,will,Starters,360.78
1151,263,adult,Starters,458.44
1152,187,during,Starters,171.6
1153,206,everyone,Main Course,499.89
1154,41,despite,Beverages,189.5
1155,308,rate,Main Course,320.87
1156,352,financial,Starters,231.24
1157,365,speak,Starters,313.91
1158,63,mind,Desserts,243.28
1159,418,form,Beverages,213.68
1160,51,state,Beverages,63.15
1161,389,medical,Main Course,288.25
1162,215,share,Desserts,68.14
1163,276,process,Beverages,91.93
1164,58,decision,Desserts,393.41
1165,240,heavy,Starters,296.46
1166,484,public,Main Course,461.22
1167,344,including,Desserts,310.68
1168,500,other,Starters,305.06
1169,437,wonder,Main Course,257.65
1170,218,success,Beverages,429.72
1171,26,rise,Starters,404.75
1172,354,tax,Starters,189.26
1173,129,always,Beverages,287.42
1174,427,show,Beverages,378.61
1175,179,agreement,Starters,345.05
1176,6,sound,Beverages,141.32
1177,147,lose,Desserts,372.36
1178,340,federal,Starters,133.73
1179,266,I,Desserts,330.16
1180,485,second,Main Course,459.96
1181,416,feel,Desserts,313.09
1182,427,teacher,Desserts,282.6
1183,497,outside,Beverages,171.04
1184,466,spend,Desserts,167.81
1185,107,explain,Starters,264.76
1186,273,study,Main Course,87.24
1187,42,material,Desserts,394.97
1188,258,sound,Desserts,291.84
1189,381,I,Starters,239.34
1190,18,of,Main Course,104.41
1191,334,become,Beverages,171.98
1192,270,list,Desserts,309.41
1193,432,every,Starters,213.09
1194,316,election,Desserts,261.31
1195,428,meeting,Desserts,218.06
1196,48,up,Beverages,273.89
1197,292,a,Starters,379.49
1198,219,week,Main Course,180.41
1199,233,us,Desserts,281.19
1200,343,family,Beverages,237.24
1201,385,democratic,Beverages,480.74
1202,187,forget,Beverages,220.75
1203,394,month,Beverages,271.48
1204,233,blue,Beverages,380.46
1205,200,smile,Main Course,277.46
1206,32,health,Beverages,285.04
1207,261,a,Beverages,446.11
1208,47,analysis,Beverages,269.13
1209,233,stage,Beverages,262.22
1210,90,try,Beverages,448.02
1211,286,scientist,Beverages,51.55
1212,71,blue,Beverages,103.39
1213,96,southern,Main Course,83.94
1214,88,and,Desserts,423.94
1215,224,themselves,Starters,207.67
1216,109,just,Main Course,225.57
1217,456,push,Starters,253.76
1218,239,little,Beverages,136.89
1219,61,health,Main Course,301.05
1220,385,few,Desserts,416.44
1221,195,between,Starters,225.64
1222,496,drive,Main Course,474.55
1223,308,themselves,Starters,159.79
1224,52,top,Beverages,457.13
1225,420,his,Beverages,496.66
1226,45,bar,Main Course,194.36
1227,29,staff,Main Course,421.05
1228,276,try,Main Course,53.73
1229,169,training,Starters,150.98
1230,139,it,Starters,424.42
1231,167,east,Desserts,399.04
1232,294,mean,Beverages,130.52
1233,101,later,Beverages,425.73
1234,449,gun,Desserts,335.47
1235,324,article,Desserts,363.27
1236,329,let,Desserts,276.88
1237,206,follow,Starters,361.94
1238,224,already,Desserts,259.78
1239,442,either,Beverages,294.04
1240,47,agree,Starters,239.67
1241,412,no,Desserts,68.51
1242,30,leader,Beverages,473.3
1243,5,prevent,Beverages,359.85
1244,68,clearly,Main Course,346.95
1245,71,control,Main Course,296.55
1246,293,deal,Beverages,126.18
1247,331,series,Desserts,73.96
1248,255,shoulder,Beverages,308.31
1249,24,mother,Beverages,409.15
1250,498,identify,Main Course,179.22
1251,462,TV,Main Course,441.05
1252,390,keep,Starters,375.62
1253,320,across,Starters,388.48
1254,12,land,Beverages,480.72
1255,2,pressure,Main Course,270.48
1256,371,choose,Starters,282.5
1257,175,as,Starters,71.8
1258,259,join,Desserts,283.93
1259,263,stay,Starters,215.9
1260,199,since,Main Course,123.53
1261,351,decision,Main Course,195.5
1262,412,police,Beverages,321.43
1263,3,skin,Starters,92.63
1264,271,daughter,Desserts,248.95
1265,393,better,Desserts,432.06
1266,252,hard,Beverages,214.25
1267,33,culture,Desserts,192.11
1268,275,true,Beverages,120.06
1269,114,wind,Desserts,88.88
1270,117,traditional,Desserts,79.13
1271,116,common,Starters,337.67
1272,485,article,Starters,132.95
1273,2,civil,Starters,442.13
1274,31,break,Starters,423.4
1275,62,hand,Beverages,259.03
1276,389,activity,Beverages,456.22
1277,82,spring,Desserts,435.38
1278,340,federal,Starters,212.97
1279,121,subject,Main Course,131.4
1280,136,their,Main Course,230.66
1281,179,include,Beverages,239.62
1282,306,word,Starters,60.28
1283,355,ability,Main Course,127.79
1284,156,knowledge,Desserts,415.5
1285,276,success,Desserts,353.59
1286,355,to,Beverages,478.52
1287,259,their,Main Course,443.17
1288,488,push,Beverages,225.76
1289,55,over,Desserts,433.34
1290,350,budget,Starters,333.46
1291,166,yard,Starters,171.99
1292,122,organization,Starters,286.71
1293,223,so,Desserts,220.44
1294,365,this,Beverages,371.91
1295,416,campaign,Beverages,114.72
1296,339,may,Desserts,109.94
1297,20,recent,Starters,230.09
1298,469,forward,Desserts,300.55
1299,307,operation,Desserts,220.88
1300,213,bar,Starters,441.25
1301,352,total,Beverages,278.61
1302,217,within,Desserts,323.21
1303,444,citizen,Main Course,291.22
1304,210,structure,Main Course,483.54
1305,183,argue,Starters,436.92
1306,326,professor,Starters,151.43
1307,80,bar,Beverages,376.89
1308,293,education,Starters,369.07
1309,201,eat,Beverages,422.46
1310,220,believe,Main Course,482.68
1311,469,paper,Main Course,346.49
1312,324,hotel,Beverages,387.29
1313,453,full,Main Course,469.26
1314,155,ball,Beverages,492.55
1315,33,various,Beverages,446.28
1316,100,to,Desserts,424.55
1317,430,newspaper,Starters,231.11
1318,148,ok,Main Course,369.13
1319,101,floor,Beverages,111.4
1320,380,reality,Beverages,431.26
1321,29,professor,Starters,289.57
1322,105,nothing,Main Course,299.45
1323,170,result,Beverages,259.5
1324,273,pretty,Starters,81.88
1325,487,future,Desserts,81.09
1326,54,behind,Desserts,427.09
1327,332,policy,Beverages,394.6
1328,347,since,Main Course,296.11
1329,125,talk,Beverages,110.35
1330,120,arm,Desserts,363.62
1331,289,art,Starters,284.45
1332,196,turn,Desserts,347.05
1333,142,may,Starters,304.74
1334,345,political,Desserts,222.97
1335,95,maintain,Beverages,137.91
1336,223,seem,Desserts,462.83
1337,18,end,Beverages,139.66
1338,289,animal,Main Course,319.8
1339,443,wide,Beverages,393.18
1340,403,question,Main Course,369.42
1341,34,sound,Starters,166.89
1342,71,board,Starters,381.25
1343,314,oil,Main Course,285.93
1344,263,effect,Main Course,272.76
1345,3,eye,Beverages,416.33
1346,416,lose,Beverages,236.15
1347,370,reason,Beverages,434.05
1348,226,property,Desserts,256.52
1349,391,song,Main Course,384.64
1350,167,science,Starters,492.84
1351,265,model,Main Course,489.57
1352,178,still,Main Course,417.03
1353,15,for,Desserts,229.35
1354,343,gun,Starters,384.58
1355,322,treatment,Starters,153.5
1356,184,value,Desserts,204.46
1357,250,least,Main Course,59.21
1358,37,section,Beverages,315.09
1359,370,possible,Desserts,242.5
1360,318,your,Starters,379.67
1361,37,need,Beverages,87.35
1362,188,week,Beverages,98.55
1363,464,blue,Starters,101.6
1364,23,ready,Desserts,76.72
1365,65,economic,Desserts,320.05
1366,252,Congress,Desserts,403.48
1367,148,easy,Beverages,303.79
1368,82,trial,Beverages,92.86
1369,194,quickly,Starters,151.05
1370,127,plan,Beverages,191.53
1371,76,man,Starters,166.52
1372,34,man,Starters,272.18
1373,405,only,Desserts,388.42
1374,355,Congress,Beverages,327.75
1375,199,base,Starters,212.64
1376,322,that,Main Course,127.51
1377,469,mean,Main Course,86.48
1378,233,city,Starters,241.92
1379,262,prove,Beverages,221.1
1380,24,environmental,Starters,420.84
1381,26,very,Beverages,353.94
1382,469,four,Beverages,311.92
1383,172,plant,Starters,375.63
1384,332,among,Desserts,483.06
1385,135,forward,Main Course,389.28
1386,468,teacher,Beverages,111.03
1387,377,write,Beverages,448.07
1388,90,population,Beverages,127.69
1389,275,sign,Main Course,419.35
1390,279,election,Starters,80.47
1391,336,be,Beverages,434.68
1392,6,they,Main Course,81.66
1393,119,young,Desserts,70.08
1394,380,reality,Desserts,194.57
1395,33,consider,Beverages,428.25
1396,374,new,Desserts,449.26
1397,152,reflect,Starters,142.71
1398,261,office,Desserts,254.02
1399,296,whom,Main Course,109.33
1400,450,total,Beverages,414.51
1401,374,question,Beverages,265.93
1402,152,together,Beverages,368.7
1403,91,plant,Main Course,424.85
1404,318,there,Starters,53.41
1405,479,very,Desserts,96.04
1406,414,see,Main Course,90.56
1407,173,break,Beverages,320.36
1408,455,another,Starters,215.45
1409,409,onto,Starters,437.71
1410,130,inside,Main Course,499.0
1411,141,quite,Desserts,426.1
1412,13,local,Desserts,356.86
1413,316,cost,Starters,491.81
1414,282,compare,Desserts,123.05
1415,237,avoid,Desserts,433.93
1416,375,beautiful,Starters,166.78
1417,125,wide,Starters,52.56
1418,231,opportunity,Desserts,332.83
1419,5,by,Starters,369.76
1420,246,television,Desserts,239.92
1421,136,all,Starters,188.28
1422,237,newspaper,Starters,118.9
1423,270,these,Beverages,449.59
1424,230,three,Desserts,400.58
1425,299,need,Desserts,263.76
1426,96,quality,Starters,179.96
1427,321,a,Desserts,406.86
1428,489,series,Main Course,347.74
1429,293,group,Beverages,319.03
1430,56,character,Starters,383.03
1431,216,seem,Main Course,362.29
1432,79,term,Starters,261.3
1433,347,call,Desserts,57.14
1434,90,drive,Desserts,107.44
1435,418,protect,Desserts,242.34
1436,468,girl,Beverages,137.13
1437,478,teach,Main Course,371.11
1438,259,describe,Beverages,333.84
1439,52,return,Main Course,56.97
1440,119,test,Main Course,215.62
1441,207,article,Starters,403.74
1442,261,left,Beverages,199.89
1443,205,subject,Starters,329.36
1444,104,read,Starters,72.28
1445,100,case,Starters,400.98
1446,76,experience,Main Course,221.15
1447,397,data,Main Course,101.31
1448,110,condition,Main Course,184.72
1449,219,item,Main Course,106.92
1450,484,month,Starters,133.42
1451,385,much,Desserts,353.01
1452,490,memory,Starters,347.92
1453,283,new,Starters,172.83
1454,419,few,Main Course,410.73
1455,53,direction,Starters,67.09
1456,2,society,Starters,138.41
1457,206,trouble,Main Course,471.57
1458,95,suddenly,Desserts,157.25
1459,342,report,Beverages,389.78
1460,274,can,Main Course,135.48
1461,418,detail,Starters,222.97
1462,64,run,Beverages,163.55
1463,80,after,Desserts,328.7
1464,14,respond,Beverages,143.37
1465,203,operation,Desserts,143.15
1466,433,while,Beverages,271.97
1467,479,board,Desserts,463.8
1468,386,often,Beverages,443.1
1469,163,quickly,Beverages,172.53
1470,442,player,Starters,57.69
1471,236,red,Main Course,372.16
1472,296,fly,Starters,479.82
1473,385,second,Starters,416.48
1474,61,their,Starters,165.65
1475,405,picture,Desserts,130.19
1476,306,pay,Starters,316.55
1477,295,officer,Desserts,295.58
1478,396,wide,Beverages,424.15
1479,103,oil,Desserts,412.19
1480,372,true,Desserts,279.11
1481,433,husband,Main Course,409.06
1482,213,size,Starters,479.82
1483,226,travel,Beverages,266.28
1484,461,gun,Beverages,381.63
1485,42,treatment,Desserts,265.33
1486,263,side,Starters,114.75
1487,474,as,Desserts,440.42
1488,114,various,Main Course,367.46
1489,391,apply,Starters,261.81
1490,257,wife,Desserts,170.46
1491,22,wear,Starters,258.69
1492,88,she,Desserts,157.69
1493,314,their,Beverages,83.41
1494,86,any,Desserts,441.58
1495,99,church,Beverages,214.23
1496,281,once,Beverages,484.21
1497,139,our,Beverages,209.78
1498,237,father,Desserts,237.06
1499,87,issue,Beverages,222.39
1500,161,conference,Main Course,238.81
1501,54,address,Beverages,453.4
1502,130,world,Desserts,72.62
1503,340,finish,Starters,434.37
1504,165,evening,Desserts,240.16
1505,33,toward,Starters,119.55
1506,439,seek,Desserts,225.37
1507,356,these,Beverages,251.55
1508,288,set,Main Course,418.81
1509,354,language,Starters,181.38
1510,353,long,Beverages,51.42
1511,347,hair,Desserts,287.08
1512,136,series,Beverages,243.95
1513,290,dream,Main Course,119.05
1514,5,type,Starters,239.21
1515,351,fund,Beverages,130.05
1516,445,break,Desserts,466.75
1517,482,police,Main Course,146.29
1518,287,tree,Desserts,279.48
1519,43,cut,Desserts,241.09
1520,386,natural,Desserts,67.59
1521,399,degree,Main Course,237.76
1522,497,bar,Beverages,334.08
1523,378,account,Desserts,417.35
1524,362,while,Desserts,386.9
1525,499,account,Beverages,394.97
1526,449,agree,Desserts,459.7
1527,492,wish,Desserts,131.61
1528,180,clearly,Desserts,377.97
1529,210,performance,Desserts,483.1
1530,439,nearly,Starters,434.82
1531,484,PM,Starters,186.12
1532,441,cell,Beverages,232.15
1533,158,just,Main Course,376.74
1534,109,management,Beverages,102.46
1535,421,arm,Beverages,475.15
1536,435,doctor,Starters,176.75
1537,114,although,Desserts,124.28
1538,194,head,Beverages,304.76
1539,494,plan,Beverages,212.65
1540,184,sea,Desserts,170.51
1541,137,true,Main Course,409.01
1542,73,TV,Desserts,270.06
1543,119,different,Beverages,371.29
1544,491,argue,Beverages,480.66
1545,179,middle,Main Course,488.17
1546,277,truth,Desserts,381.37
1547,52,thousand,Main Course,188.65
1548,269,a,Starters,494.82
1549,415,final,Starters,447.91
1550,187,girl,Starters,487.94
1551,214,person,Beverages,285.72
1552,374,reduce,Beverages,123.97
1553,355,look,Starters,118.44
1554,70,recognize,Desserts,381.41
1555,476,age,Desserts,452.92
1556,284,family,Starters,124.63
1557,160,onto,Beverages,273.16
1558,313,article,Main Course,113.25
1559,462,night,Desserts,397.45
1560,221,be,Starters,118.18
1561,58,money,Beverages,223.51
1562,156,economy,Beverages,325.36
1563,85,that,Beverages,334.66
1564,333,parent,Desserts,269.26
1565,325,industry,Starters,263.69
1566,214,hot,Main Course,375.78
1567,277,care,Main Course,357.8
1568,274,democratic,Desserts,263.08
1569,261,worry,Main Course,323.01
1570,303,close,Beverages,214.78
1571,230,foot,Starters,82.92
1572,35,debate,Main Course,66.13
1573,127,whether,Desserts,188.65
1574,472,theory,Desserts,461.87
1575,178,city,Starters,401.12
1576,131,up,Desserts,381.58
1577,434,certain,Starters,69.55
1578,93,room,Main Course,151.06
1579,409,effort,Beverages,122.59
1580,64,enough,Main Course,214.8
1581,224,sell,Main Course,461.11
1582,183,station,Desserts,216.55
1583,97,their,Beverages,124.29
1584,404,but,Beverages,478.49
1585,183,enjoy,Starters,366.02
1586,81,effort,Main Course,321.42
1587,233,way,Beverages,79.82
1588,134,environmental,Main Course,330.73
1589,2,power,Beverages,449.03
1590,76,more,Main Course,499.62
1591,129,movement,Beverages,447.89
1592,458,artist,Desserts,312.44
1593,416,white,Desserts,104.83
1594,460,brother,Main Course,240.17
1595,391,my,Main Course,301.23
1596,130,truth,Beverages,289.76
1597,328,happy,Main Course,496.67
1598,499,skin,Desserts,359.44
1599,474,performance,Beverages,73.46
1600,204,truth,Desserts,287.99
1601,56,term,Starters,163.9
1602,443,source,Main Course,323.13
1603,351,them,Main Course,63.15
1604,349,much,Desserts,105.98
1605,180,enter,Starters,338.24
1606,485,college,Starters,430.37
1607,36,contain,Main Course,338.85
1608,214,kind,Desserts,244.56
1609,466,five,Beverages,75.88
1610,236,over,Main Course,442.29
1611,108,respond,Desserts,447.39
1612,99,speech,Main Course,326.24
1613,40,improve,Beverages,471.25
1614,431,have,Starters,415.99
1615,336,job,Beverages,201.99
1616,189,live,Main Course,348.68
1617,178,often,Beverages,96.37
1618,391,voice,Desserts,286.43
1619,288,tell,Desserts,113.77
1620,73,institution,Main Course,416.39
1621,210,second,Starters,424.97
1622,329,upon,Beverages,482.24
1623,394,foot,Starters,97.62
1624,59,material,Beverages,110.48
1625,418,rule,Starters,320.3
1626,260,war,Starters,86.37
1627,449,order,Desserts,466.26
1628,100,ago,Main Course,422.02
1629,289,true,Desserts,396.6
1630,39,Mr,Desserts,370.57
1631,336,build,Starters,197.37
1632,269,difference,Main Course,167.76
1633,370,north,Main Course,198.92
1634,195,local,Desserts,72.1
1635,387,federal,Desserts,157.53
1636,409,draw,Starters,232.42
1637,483,wrong,Starters,248.21
1638,239,strong,Main Course,234.0
1639,443,half,Desserts,116.74
1640,449,free,Beverages,278.17
1641,206,great,Beverages,239.75
1642,37,foreign,Desserts,413.76
1643,17,ask,Beverages,273.81
1644,457,east,Main Course,358.7
1645,296,should,Main Course,489.12
1646,4,medical,Main Course,297.66
1647,444,catch,Starters,226.67
1648,34,experience,Beverages,327.88
1649,10,cost,Beverages,411.85
1650,233,finally,Beverages,342.31
1651,205,say,Starters,192.75
1652,353,truth,Starters,137.77
1653,33,give,Desserts,106.55
1654,471,dog,Starters,332.6
1655,234,total,Beverages,355.14
1656,378,role,Desserts,400.1
1657,379,reason,Starters,112.75
1658,189,town,Desserts,252.45
1659,22,green,Desserts,427.09
1660,406,entire,Main Course,401.35
1661,381,site,Main Course,428.32
1662,16,affect,Starters,144.23
1663,143,after,Main Course,496.58
1664,472,art,Main Course,206.67
1665,128,explain,Main Course,336.47
1666,449,phone,Desserts,341.04
1667,459,at,Desserts,135.98
1668,297,success,Main Course,383.15
1669,422,phone,Desserts,56.45
1670,224,reason,Starters,491.7
1671,413,in,Beverages,338.82
1672,340,suffer,Main Course,76.26
1673,144,many,Desserts,275.22
1674,99,hit,Desserts,350.4
1675,367,staff,Main Course,462.59
1676,474,class,Starters,254.04
1677,339,those,Main Course,300.7
1678,324,approach,Starters,53.82
1679,419,daughter,Main Course,280.79
1680,445,goal,Main Course,472.44
1681,375,glass,Desserts,404.8
1682,411,TV,Starters,484.79
1683,51,hear,Main Course,249.57
1684,263,go,Main Course,58.03
1685,50,statement,Desserts,65.85
1686,81,think,Starters,370.22
1687,431,country,Starters,347.97
1688,313,gun,Main Course,329.53
1689,404,environmental,Beverages,141.36
1690,407,go,Desserts,400.8
1691,42,myself,Beverages,144.93
1692,254,together,Desserts,178.25
1693,41,surface,Main Course,497.42
1694,159,course,Beverages,498.46
1695,179,relationship,Main Course,426.65
1696,373,notice,Desserts,127.78
1697,163,style,Desserts,86.49
1698,126,full,Beverages,494.99
1699,107,impact,Beverages,450.28
1700,193,particularly,Desserts,342.03
1701,358,population,Beverages,489.49
1702,42,late,Main Course,301.88
1703,81,still,Main Course,93.64
1704,261,lawyer,Starters,310.29
1705,495,next,Starters,487.03
1706,393,truth,Starters,76.75
1707,191,reality,Beverages,171.2
1708,125,someone,Starters,312.61
1709,452,somebody,Desserts,68.65
1710,280,school,Beverages,446.34
1711,48,drug,Starters,251.54
1712,230,describe,Beverages,445.63
1713,183,weight,Starters,412.53
1714,459,bring,Starters,373.57
1715,152,so,Beverages,130.9
1716,485,close,Beverages,106.22
1717,405,sport,Main Course,467.95
1718,292,scientist,Main Course,272.63
1719,91,more,Main Course,162.36
1720,160,indeed,Beverages,193.45
1721,468,name,Desserts,69.98
1722,381,artist,Starters,344.61
1723,453,experience,Main Course,312.66
1724,351,until,Starters,110.48
1725,15,test,Beverages,116.98
1726,268,treat,Desserts,322.57
1727,367,very,Starters,246.27
1728,80,stage,Desserts,283.42
1729,201,ten,Main Course,187.28
1730,494,need,Desserts,201.6
1731,97,program,Main Course,151.59
1732,333,order,Beverages,440.11
1733,394,speech,Beverages,207.43
1734,2,decision,Main Course,159.94
1735,398,employee,Main Course,117.47
1736,55,perform,Main Course,213.24
1737,58,even,Beverages,451.63
1738,3,than,Starters,289.47
1739,103,either,Beverages,145.66
1740,265,director,Beverages,454.02
1741,64,necessary,Main Course,198.37
1742,101,himself,Desserts,254.84
1743,89,may,Main Course,444.4
1744,259,player,Desserts,132.65
1745,224,box,Beverages,120.16
1746,14,not,Starters,390.58
1747,172,behind,Starters,284.71
1748,363,soldier,Main Course,152.92
1749,247,realize,Starters,299.25
1750,460,require,Starters,265.38
1751,256,green,Desserts,78.5
1752,47,loss,Beverages,217.79
1753,36,same,Desserts,457.92
1754,17,ground,Beverages,433.75
1755,39,animal,Desserts,153.15
1756,40,local,Starters,420.11
1757,413,lot,Main Course,100.02
1758,80,center,Desserts,431.89
1759,215,strong,Beverages,181.76
1760,22,attorney,Desserts,183.37
1761,451,car,Main Course,182.9
